route_id,route_short_name,shift,n_trips,n_stop_events,demand_level,allocated_buses
214-C,214-C,afternoon,6,296,busy,3
214-C,214-C,other,2,79,busy,2
214-C KBS-MKD,214-C,morning,3,139,busy,2
214-C KBS-MKD,214-C,other,1,36,normal,1
214-D,214-D,afternoon,1,50,normal,1
214-D,214-D,morning,2,100,busy,2
214-D D34G-TRLE,214-D,afternoon,1,45,normal,1
214-D KMT-TRL,214-D,afternoon,3,95,busy,2
214-D KMT-TRL,214-D,morning,7,281,busy,3
214-D KMT-TRL,214-D,other,3,119,busy,2
214-DA,214-DA,morning,5,202,busy,3
214-DA,214-DA,other,3,122,busy,2
214-E,214-E,morning,4,221,busy,2
214-E,214-E,other,2,111,busy,2
214-G,214-G,afternoon,1,58,normal,1
214-G,214-G,morning,2,117,busy,2
214-G,214-G,other,2,117,busy,2
214-G D44-SMH-GTH,214-G,morning,1,55,normal,1
214-H,214-H,afternoon,2,69,busy,2
214-H,214-H,morning,4,224,busy,2
214-H,214-H,other,1,43,normal,1
214-J,214-J,afternoon,3,118,busy,2
214-J,214-J,morning,3,152,busy,2
214-J,214-J,other,3,138,busy,2
214-L,214-L,afternoon,2,101,busy,2
214-L,214-L,morning,3,187,busy,2
214-L,214-L,other,2,87,busy,2
215,215,afternoon,15,396,busy,6
215,215,morning,13,388,busy,5
215,215,other,6,145,busy,3
215 D34G-KKC-KMT,215,afternoon,2,56,normal,1
215 D34G-KKC-KMT,215,morning,1,29,free,1
215 KBS-D44G,215 KBS-D44G,afternoon,3,80,busy,2
215 KBS-D44G,215 KBS-D44G,morning,3,76,busy,2
215 KMT-D44,215 KMT-D44,afternoon,14,287,busy,6
215 KMT-D44,215 KMT-D44,morning,5,119,busy,3
215 KMT-D44,215 KMT-D44,other,3,62,busy,2
215 KMT-D44G,215 KMT-D44G,afternoon,16,365,busy,6
215 KMT-D44G,215 KMT-D44G,morning,11,281,busy,5
215 KMT-D44G,215 KMT-D44G,other,4,95,busy,2
215 KMT-JBS-ELO,215,morning,1,22,free,1
215-A,215-A,afternoon,11,213,busy,5
215-A,215-A,morning,10,212,busy,4
215-A,215-A,other,7,134,busy,3
215-B,215-B,afternoon,11,245,busy,5
215-B,215-B,morning,11,251,busy,5
215-B,215-B,other,2,8,free,1
215-BA,215-BA,afternoon,1,9,free,1
215-BA,215-BA,morning,1,26,free,1
215-BA,215-BA,other,2,42,normal,1
215-BA KBS-BCMC,215-BA,morning,2,62,busy,2
215-BB,215-BB,afternoon,8,101,busy,4
215-BB,215-BB,morning,9,123,busy,4
215-BB,215-BB,other,5,70,busy,3
215-BC,215-BC,afternoon,3,58,normal,1
215-BC,215-BC,morning,4,102,busy,2
215-BC,215-BC,other,4,95,busy,2
215-C,215-C,afternoon,24,559,busy,9
215-C,215-C,morning,24,602,busy,9
215-C,215-C,other,18,436,busy,7
215-C D34G-JNMS,215-C,afternoon,1,18,free,1
215-C D34G-JNMS,215-C,morning,2,38,normal,1
215-C D34G-JNMS,215-C,other,2,24,free,1
215-C D34G-KMT,215-C,afternoon,7,165,busy,3
215-C D34G-KMT,215-C,morning,7,176,busy,3
215-C D34G-KMT,215-C,other,3,81,busy,2
215-C KMT-JSD-D34G,215-C,afternoon,5,119,busy,3
215-C KMT-JSD-D34G,215-C,other,3,71,busy,2
215-CA,215-CA,afternoon,25,461,busy,9
215-CA,215-CA,morning,8,143,busy,4
215-CA D44-JNMS,215-CA,afternoon,1,3,free,1
215-CA D44-JNMS,215-CA,morning,2,48,normal,1
215-CA D44-JNMS,215-CA,other,1,22,free,1
215-CA JMS-JSD,215-CA,afternoon,15,267,busy,6
215-CA JMS-JSD,215-CA,morning,17,333,busy,7
215-CA JMS-JSD,215-CA,other,7,114,busy,3
215-E,215-E,morning,3,70,busy,2
215-E,215-E,other,2,47,normal,1
215-H,215-H,afternoon,71,1852,busy,25
215-H,215-H,morning,71,1948,busy,25
215-H,215-H,other,59,1443,busy,21
215-H KBS-ANJ10,215-H,other,1,41,normal,1
215-H KBS-D34G,215-H,afternoon,1,29,free,1
215-H KBS-D34G,215-H,morning,4,119,busy,2
215-H KBS-D34G,215-H,other,4,128,busy,2
215-H KBS-JSD-BNP,215-H,morning,1,47,normal,1
215-K,215-K,afternoon,55,1176,busy,19
215-K,215-K,morning,69,1671,busy,24
215-K,215-K,other,49,1103,busy,17
215-K BWSR-BSK,215-K,morning,1,10,free,1
215-K BWSR-BSK,215-K,other,1,11,free,1
215-KA,215-KA,morning,2,59,normal,1
215-KA,215-KA,other,2,59,normal,1
215-M,215-M,afternoon,2,43,normal,1
215-M,215-M,morning,3,64,busy,2
215-M,215-M,other,1,22,free,1
215-N,215-N,afternoon,3,86,busy,2
215-N,215-N,morning,5,140,busy,3
215-N,215-N,other,5,100,busy,3
215-N D44-SBS,215-N,morning,1,35,normal,1
215-NC,215-NC,afternoon,3,66,busy,2
215-NC,215-NC,morning,4,129,busy,2
215-NC,215-NC,other,2,60,busy,2
215-ND,215-ND,afternoon,9,193,busy,4
215-ND,215-ND,morning,8,197,busy,4
215-ND,215-ND,other,1,23,free,1
215-NE,215-NE,afternoon,4,86,busy,2
215-NE,215-NE,morning,3,62,busy,2
215-NE,215-NE,other,1,17,free,1
215-NE ANP11-KMT-VSD,215-NE,afternoon,1,31,normal,1
215-NE ANP11-KMT-VSD,215-NE,morning,1,33,normal,1
215-NE ANP11-MNRV-VSD,215-NE,afternoon,1,6,free,1
215-NE ANP11-MNRV-VSD,215-NE,morning,1,31,normal,1
215-NE ANP11-MNRV-VSD,215-NE,other,1,26,free,1
215-NG,215-NG,afternoon,7,126,busy,3
215-NG,215-NG,morning,2,34,normal,1
215-R,215-R,morning,1,26,free,1
215-R,215-R,other,3,84,busy,2
215-S,215-S,afternoon,7,233,busy,3
215-S,215-S,morning,6,181,busy,3
215-S,215-S,other,3,76,busy,2
215-S D34G-JBS-BCGS,215-S,afternoon,1,30,free,1
215-S SJBS-JSD,215-S,afternoon,1,32,normal,1
215-S SJBS-JSD,215-S,morning,1,32,normal,1
215-T,215-T,afternoon,4,83,busy,2
215-T,215-T,morning,4,108,busy,2
215-T,215-T,other,2,51,normal,1
215-U,215-U,afternoon,2,52,normal,1
215-U,215-U,morning,4,114,busy,2
215-U,215-U,other,3,62,busy,2
215-U SBS-ANP,215-U,afternoon,1,31,normal,1
215-U SBS-ANP,215-U,morning,1,33,normal,1
215-X,215-X,afternoon,2,51,normal,1
215-X,215-X,morning,2,51,normal,1
215-X,215-X,other,1,26,free,1
215-X KMT-DKMS,215-X,afternoon,1,10,free,1
215-X KMT-DKMS,215-X,morning,4,108,busy,2
215-X KMT-DKMS,215-X,other,3,72,busy,2
215-Z,215-Z,morning,3,137,busy,2
215-Z,215-Z,other,1,45,normal,1
215-Z D44-KMP,215-Z,afternoon,1,8,free,1
215-Z D44-KMP,215-Z,morning,1,8,free,1
216,216,afternoon,2,84,busy,2
216,216,morning,2,97,busy,2
216,216,other,3,110,busy,2
216 KBS-BJP,216 KBS-BJP,morning,1,52,normal,1
216-A,216-A,afternoon,2,62,busy,2
216-A,216-A,morning,1,50,normal,1
216-A,216-A,other,1,38,normal,1
216-B,216-B,afternoon,1,28,free,1
216-B,216-B,morning,2,86,busy,2
216-B,216-B,other,4,124,busy,2
217-D,217-D,afternoon,3,104,busy,2
217-D,217-D,morning,3,106,busy,2
217-D KBS-SHV,217-D,morning,1,31,normal,1
217-D SMP-VSD-KBS,217-D,morning,1,35,normal,1
217-E,217-E,afternoon,3,90,busy,2
217-E,217-E,morning,2,48,normal,1
218,218,afternoon,1,31,normal,1
218,218,morning,2,62,busy,2
218 KBS-STBTS,218,afternoon,1,28,free,1
218 KBS-STBTS,218,morning,1,26,free,1
218-A,218-A,afternoon,2,62,busy,2
218-A,218-A,morning,3,92,busy,2
22,22,afternoon,1,9,free,1
22,22,morning,2,28,free,1
22,22,other,3,33,normal,1
22-A,22-A,afternoon,1,16,free,1
220-B,220-B,afternoon,4,67,busy,2
220-B,220-B,morning,7,119,busy,3
220-B,220-B,other,6,86,busy,3
220-C,220-C,afternoon,4,56,normal,1
220-C,220-C,morning,7,136,busy,3
220-C,220-C,other,5,81,busy,3
220-D,220-D,afternoon,8,131,busy,4
220-D,220-D,morning,9,192,busy,4
220-D,220-D,other,4,73,busy,2
220-E,220-E,afternoon,1,21,free,1
220-F,220-F,afternoon,3,71,busy,2
220-F,220-F,morning,5,116,busy,3
220-F,220-F,other,3,48,normal,1
220-F KMT-PSW,220-F,morning,2,46,normal,1
221-A,221-A,afternoon,5,159,busy,3
221-A,221-A,morning,4,125,busy,2
221-E,221-E,morning,2,58,normal,1
221-F,221-F,afternoon,3,81,busy,2
221-F,221-F,morning,5,166,busy,3
221-F,221-F,other,4,117,busy,2
221-F KBS-IIHSB,221-F,afternoon,1,35,normal,1
221-F KBS-IIHSB,221-F,morning,1,33,normal,1
221-G,221-G,afternoon,3,78,busy,2
221-G,221-G,morning,5,139,busy,3
221-G,221-G,other,5,119,busy,3
221-H,221-H,afternoon,5,143,busy,3
221-H,221-H,morning,3,88,busy,2
221-J,221-J,afternoon,2,88,busy,2
221-J,221-J,morning,3,132,busy,2
221-J,221-J,other,1,44,normal,1
221-J KBS-GGH,221-J,afternoon,1,43,normal,1
221-J KBS-GGH,221-J,morning,1,40,normal,1
221-J KGR-UDBVS,221-J,afternoon,1,20,free,1
221-J KGR-UDBVS,221-J,morning,1,21,free,1
221-J TVK-KMT-KBS,221-J,morning,2,91,busy,2
221-KGR-LVP,221-KGR-LVP,afternoon,1,7,free,1
221-KGR-LVP,221-KGR-LVP,morning,1,7,free,1
221-KM,221-KM,afternoon,4,188,busy,2
221-KM,221-KM,morning,5,235,busy,3
221-KM,221-KM,other,2,94,busy,2
221-KM D12G-KGR-MGD,221-KM,afternoon,1,48,normal,1
222 KBS-KMTFLY-KBDA,222,morning,1,27,free,1
222 KMT-KBDA,222 KMT-KBDA,afternoon,1,28,free,1
222 SCS-KGR,222 SCS-KGR,afternoon,5,55,normal,2
222 SCS-KGR,222 SCS-KGR,morning,4,48,normal,1
222-A,222-A,afternoon,4,106,busy,2
222-A KBS-DPJN,222-A,afternoon,1,8,free,1
222-A KBS-DPJN,222-A,morning,1,2,free,1
222-A KMT FLY,222-A,morning,1,21,free,1
222-A KST-KMT FLY-KBS,222-A,afternoon,1,27,free,1
222-A KWS-KBS,222-A,afternoon,2,44,normal,1
222-A KWS-KBS,222-A,morning,2,38,normal,1
222-C,222-C,afternoon,1,25,free,1
222-C,222-C,morning,2,31,normal,1
222-F,222-F,afternoon,4,76,busy,2
222-F,222-F,morning,4,70,busy,2
222-F,222-F,other,5,99,busy,3
222-H,222-H,afternoon,5,119,busy,3
222-H,222-H,morning,1,29,free,1
222-H,222-H,other,2,32,normal,1
222-H SBS-KMT Fly-SNH,222-H,morning,1,36,normal,1
222-K KHBQ-VSD Flyover,222-K,morning,1,31,normal,1
222-N,222-N,afternoon,3,74,busy,2
222-N,222-N,other,1,11,free,1
222-N JBWH-D12G,222-N,other,1,9,free,1
223-A,223-A,afternoon,2,43,normal,1
223-A,223-A,morning,6,200,busy,3
223-A,223-A,other,1,33,normal,1
223-A CLO-DBT,223-A,afternoon,1,7,free,1
223-A CLO-DBT,223-A,morning,2,33,normal,1
223-A FLY,223-A FLY,afternoon,1,11,free,1
223-A FLY,223-A FLY,morning,2,66,busy,2
223-A FLY,223-A FLY,other,1,22,free,1
223-A HAL-DBT,223-A,morning,1,42,normal,1
223-D,223-D,afternoon,64,1564,busy,22
223-D,223-D,morning,57,1506,busy,20
223-D,223-D,other,39,962,busy,14
223-D KGR-DBT,223-D,morning,2,40,normal,1
223-D RRMC-DBT,223-D,afternoon,2,40,normal,1
223-D RRMC-DBT,223-D,morning,4,80,busy,2
223-E,223-E,afternoon,20,515,busy,8
223-E,223-E,morning,20,528,busy,8
223-E,223-E,other,10,245,busy,4
223-E DPN-RMS,223-E,morning,2,42,normal,1
223-E RRMC-RMS,223-E,morning,2,50,normal,1
223-E SBS-RMS,223-E,morning,2,69,busy,2
223-E SBS-RMS,223-E,other,1,36,normal,1
223-F,223-F,afternoon,3,80,busy,2
223-F,223-F,morning,5,155,busy,3
223-F,223-F,other,4,106,busy,2
223-H,223-H,afternoon,5,133,busy,3
223-H,223-H,morning,4,99,busy,2
223-H KGR-DNH,223-H,afternoon,1,10,free,1
223-H KGR-DNH,223-H,morning,1,10,free,1
223-L,223-L,afternoon,3,81,busy,2
223-L,223-L,morning,6,162,busy,3
224,224,afternoon,2,58,normal,1
224,224,morning,8,232,busy,4
224,224,other,2,58,normal,1
224 D12-KRBL,224 D12-KRBL,afternoon,1,5,free,1
224 D12-KRBL,224 D12-KRBL,morning,1,7,free,1
224-A,224-A,afternoon,4,95,busy,2
224-A,224-A,morning,2,56,normal,1
224-A,224-A,other,3,73,busy,2
224-A KBS-VRS,224-A,morning,3,62,busy,2
224-A KBS-VRS,224-A,other,1,21,free,1
224-C,224-C,afternoon,7,195,busy,3
224-C,224-C,morning,3,86,busy,2
224-C,224-C,other,1,9,free,1
224-D,224-D,afternoon,2,45,normal,1
224-D,224-D,morning,5,145,busy,3
224-D,224-D,other,4,100,busy,2
224-DA,224-DA,afternoon,2,60,busy,2
224-DA,224-DA,morning,2,60,busy,2
224-E,224-E,afternoon,4,160,busy,2
224-E,224-E,morning,3,121,busy,2
224-E KGR-BSK,224-E,afternoon,5,103,busy,3
224-E KGR-BSK,224-E,morning,3,68,busy,2
225-B,225-B,afternoon,25,510,busy,9
225-B,225-B,morning,22,433,busy,8
225-B,225-B,other,7,138,busy,3
225-B KMT-JNSVS,225-B,afternoon,1,21,free,1
225-B KMT-JNSVS,225-B,morning,1,22,free,1
225-B SBS-BEML5,225-B,morning,1,30,free,1
225-BA,225-BA,afternoon,16,317,busy,6
225-BA,225-BA,morning,15,308,busy,6
225-BA,225-BA,other,7,117,busy,3
225-BA KMT-BCH-BEML5,225-BA,morning,1,25,free,1
225-BA KMT-BCH-BEML5,225-BA,other,1,24,free,1
225-C,225-C,afternoon,59,1223,busy,21
225-C,225-C,morning,58,1317,busy,20
225-C,225-C,other,39,853,busy,14
225-C BEML5-JNKLO,225-C,afternoon,2,9,free,1
225-C BEML5-JNKLO,225-C,morning,3,13,free,1
225-C BEML5-JNSVS,225-C,afternoon,3,15,free,1
225-C BEML5-JNSVS,225-C,morning,2,10,free,1
225-C BEML5-MRBS,225-C,afternoon,2,36,normal,1
225-C BEML5-MRBS,225-C,morning,1,18,free,1
225-C BEML5-MRBS,225-C,other,1,18,free,1
225-C BEMLLO-KMT-KBS,225-C,morning,2,50,normal,1
225-C FLY,225-C FLY,afternoon,2,50,normal,1
225-C FLY,225-C FLY,morning,9,225,busy,4
225-C FLY,225-C FLY,other,1,25,free,1
225-C KBS-NLS,225-C,morning,1,11,free,1
225-C KBS-NLS,225-C,other,1,13,free,1
225-C VSD,225-C VSD,afternoon,2,33,normal,1
225-C VSD,225-C VSD,morning,1,26,free,1
225-C VSD,225-C VSD,other,1,22,free,1
225-CA,225-CA,morning,1,29,free,1
225-CA BEML5-HAL ARDC,225-CA,afternoon,1,42,normal,1
225-CA BEML5-HAL ARDC,225-CA,morning,1,42,normal,1
225-CA SBS-KMT-CNS,225-CA,other,1,29,free,1
225-CB,225-CB,afternoon,2,49,normal,1
225-CB,225-CB,morning,3,59,normal,1
225-CC,225-CC,morning,1,15,free,1
225-CC,225-CC,other,1,17,free,1
225-CC BEML5-DRF,225-CC,morning,1,8,free,1
225-CC BEML5-DRF,225-CC,other,1,7,free,1
225-CF,225-CF,morning,2,56,normal,1
225-D,225-D,afternoon,4,82,busy,2
225-D,225-D,morning,6,134,busy,3
225-D,225-D,other,4,84,busy,2
225-G,225-G,afternoon,5,82,busy,3
225-G,225-G,morning,2,27,free,1
225-G,225-G,other,1,13,free,1
225-G BGPN-BEML5,225-G,morning,2,10,free,1
225-G BGPN-BEML5,225-G,other,2,8,free,1
225-G KMT FLY,225-G,morning,2,44,normal,1
225-J,225-J,afternoon,4,72,busy,2
225-J,225-J,morning,2,45,normal,1
225-J,225-J,other,1,25,free,1
225-K,225-K,afternoon,1,25,free,1
225-K,225-K,morning,3,75,busy,2
225-K JNKLO-BHELMT,225-K,afternoon,1,7,free,1
225-K JNKLO-BHELMT,225-K,morning,1,7,free,1
225-K KBS-BHELLO,225-K,afternoon,1,26,free,1
225-K KBS-BHELLO,225-K,morning,1,26,free,1
225-K KBS-BHELLO,225-K,other,1,24,free,1
225-P,225-P,afternoon,6,98,busy,3
225-P,225-P,morning,5,99,busy,3
225-P,225-P,other,4,63,busy,2
225-P BRN-JNK-KMT,225-P,morning,1,17,free,1
226,226,morning,1,43,normal,1
226,226,other,1,44,normal,1
226-B,226-B,morning,4,160,busy,2
226-B,226-B,other,3,120,busy,2
226-C,226-C,afternoon,1,43,normal,1
226-C,226-C,morning,1,42,normal,1
226-C,226-C,other,1,43,normal,1
226-C BNKP-KMT,226-C,morning,2,84,busy,2
226-C BNKP-KMT,226-C,other,1,43,normal,1
226-D,226-D,morning,3,113,busy,2
226-D,226-D,other,2,59,normal,1
226-E,226-E,afternoon,1,16,free,1
226-E,226-E,morning,3,126,busy,2
226-E,226-E,other,3,110,busy,2
226-F,226-F,afternoon,4,89,busy,2
226-F,226-F,morning,3,140,busy,2
226-F,226-F,other,2,55,normal,1
226-G,226-G,afternoon,2,56,normal,1
226-G,226-G,morning,3,151,busy,2
226-K,226-K,morning,1,46,normal,1
226-K,226-K,other,1,46,normal,1
226-K KMT-KRNHL,226-K,afternoon,2,66,busy,2
226-K KMT-KRNHL,226-K,morning,2,106,busy,2
226-K KMT-KRNHL,226-K,other,1,40,normal,1
226-K KMT-PRSP,226-K,afternoon,1,28,free,1
226-K KMT-PRSP,226-K,morning,1,50,normal,1
226-K KMT-PRSP,226-K,other,1,20,free,1
226-L,226-L,morning,3,121,busy,2
226-L BDD-WDL,226-L,other,1,11,free,1
226-L KBS-HPC,226-L,afternoon,2,53,normal,1
226-L KBS-HPC,226-L,other,2,68,busy,2
226-M,226-M,afternoon,93,3382,busy,32
226-M,226-M,morning,84,3276,busy,29
226-M,226-M,other,40,1342,busy,14
226-M BDD-SNBS,226-M,afternoon,5,141,busy,3
226-M BDD-SNBS,226-M,morning,4,158,busy,2
226-M BDD-SNBS,226-M,other,1,40,normal,1
226-MA,226-MA,afternoon,2,52,normal,1
226-MA,226-MA,morning,3,148,busy,2
226-MA,226-MA,other,2,94,busy,2
226-MB,226-MB,morning,1,59,normal,1
226-MB,226-MB,other,1,58,normal,1
226-N,226-N,afternoon,115,4071,busy,39
226-N,226-N,morning,121,4790,busy,41
226-N,226-N,other,88,3195,busy,30
226-N KBS-WDL,226-N,other,1,37,normal,1
226-N KRBL-BDD,226-N,afternoon,1,20,free,1
226-N KRBL-BDD,226-N,morning,1,17,free,1
226-N VSD,226-N VSD,afternoon,2,59,normal,1
226-N VSD,226-N VSD,morning,1,48,normal,1
226-N VSD,226-N VSD,other,1,40,normal,1
226-NA,226-NA,afternoon,1,43,normal,1
226-NA,226-NA,morning,1,60,busy,2
226-NA,226-NA,other,1,19,free,1
226-P,226-P,afternoon,1,48,normal,1
226-P,226-P,morning,1,48,normal,1
226-P,226-P,other,2,96,busy,2
226-Q,226-Q,afternoon,1,46,normal,1
226-S,226-S,morning,1,50,normal,1
226-S,226-S,other,2,100,busy,2
226-S BDD-ANCP,226-S,afternoon,1,14,free,1
226-S BDD-ANCP,226-S,morning,2,28,free,1
226-SB,226-SB,afternoon,1,29,free,1
226-SB,226-SB,morning,1,52,normal,1
226-SB,226-SB,other,2,77,busy,2
226-T,226-T,afternoon,1,31,normal,1
226-T,226-T,morning,3,139,busy,2
226-T,226-T,other,2,62,busy,2
226-U,226-U,afternoon,1,46,normal,1
226-U,226-U,morning,2,91,busy,2
226-V,226-V,other,1,53,normal,1
226-V KBS-HGH,226-V,morning,1,60,busy,2
226-V KMT-KGH,226-V,afternoon,2,96,busy,2
226-V KMT-KGH,226-V,other,1,15,free,1
226-V TRD-KBS,226-V,morning,1,18,free,1
226-V TRD-KBS,226-V,other,1,36,normal,1
226-VA,226-VA,morning,1,40,normal,1
226-VA,226-VA,other,2,67,busy,2
226-VB,226-VB,morning,2,118,busy,2
226-VB,226-VB,other,1,59,normal,1
226-VC,226-VC,morning,1,62,busy,2
226-VC KMT-ANH,226-VC,afternoon,1,48,normal,1
226-VC KMT-ANH,226-VC,other,1,15,free,1
226-Y,226-Y,afternoon,1,27,free,1
226-Y,226-Y,morning,2,124,busy,2
226-Y,226-Y,other,2,97,busy,2
226-YB,226-YB,afternoon,1,62,busy,2
226-YB,226-YB,morning,1,64,busy,2
227,227,afternoon,1,40,normal,1
227 RMH-SBS,227 RMH-SBS,afternoon,1,41,normal,1
227 SBS-KMT FLY-RMH,227,morning,1,40,normal,1
227-A,227-A,afternoon,2,72,busy,2
227-A,227-A,morning,2,86,busy,2
227-A,227-A,other,3,100,busy,2
227-A BEML5-MYS,227-A,afternoon,1,34,normal,1
227-A SBS-MYS,227-A,morning,1,47,normal,1
227-AM,227-AM,afternoon,1,50,normal,1
227-AM,227-AM,morning,1,49,normal,1
227-B,227-B,afternoon,4,181,busy,2
227-B,227-B,morning,5,213,busy,3
227-B,227-B,other,3,106,busy,2
227-BA,227-BA,afternoon,4,107,busy,2
227-BA,227-BA,morning,5,249,busy,3
227-BA,227-BA,other,3,144,busy,2
227-C,227-C,afternoon,3,66,busy,2
227-C,227-C,morning,6,192,busy,3
227-C,227-C,other,4,126,busy,2
227-D,227-D,afternoon,1,14,free,1
227-D,227-D,morning,3,111,busy,2
227-D,227-D,other,3,97,busy,2
227-E,227-E,afternoon,3,95,busy,2
227-E,227-E,morning,3,132,busy,2
227-E,227-E,other,3,125,busy,2
227-F,227-F,afternoon,2,49,normal,1
227-F,227-F,morning,3,128,busy,2
227-F,227-F,other,2,81,busy,2
227-G,227-G,afternoon,3,94,busy,2
227-G,227-G,morning,1,3,free,1
227-G KMT-JMP,227-G,morning,1,34,normal,1
227-GA STBEN-KMT-KBS,227-GA,morning,1,27,free,1
227-H,227-H,afternoon,3,124,busy,2
227-H,227-H,morning,3,116,busy,2
227-H,227-H,other,5,152,busy,3
227-H KPL-KMT-KBS,227-H,morning,1,43,normal,1
227-HA,227-HA,afternoon,5,180,busy,3
227-HA,227-HA,morning,7,270,busy,3
227-HA,227-HA,other,4,159,busy,2
227-J,227-J,afternoon,3,87,busy,2
227-J,227-J,morning,5,180,busy,3
227-J,227-J,other,3,93,busy,2
227-K,227-K,morning,3,139,busy,2
227-K,227-K,other,1,46,normal,1
227-K KMT-SLVR-BSM,227-K,afternoon,2,65,busy,2
227-K KMT-SLVR-BSM,227-K,other,2,81,busy,2
227-L,227-L,afternoon,1,34,normal,1
227-L,227-L,morning,3,137,busy,2
227-L,227-L,other,4,117,busy,2
227-M,227-M,afternoon,1,46,normal,1
227-M,227-M,morning,3,136,busy,2
227-M,227-M,other,2,91,busy,2
227-N,227-N,afternoon,3,110,busy,2
227-N,227-N,morning,6,225,busy,3
227-N,227-N,other,8,253,busy,4
227-NA,227-NA,morning,2,89,busy,2
227-P,227-P,morning,1,44,normal,1
227-P,227-P,other,1,44,normal,1
227-P KBS-HNG,227-P,afternoon,1,43,normal,1
227-P KBS-HNG,227-P,morning,1,45,normal,1
227-P KBS-KSP,227-P,afternoon,1,41,normal,1
227-P KBS-KSP,227-P,morning,1,44,normal,1
227-P KBS-KSP,227-P,other,1,5,free,1
227-P KMT-KSP,227-P,morning,1,45,normal,1
227-P KMT-KSP,227-P,other,1,45,normal,1
227-Q,227-Q,afternoon,2,58,normal,1
227-Q,227-Q,morning,3,106,busy,2
227-R,227-R,morning,4,151,busy,2
227-R,227-R,other,3,89,busy,2
227-RA,227-RA,afternoon,4,140,busy,2
227-RA,227-RA,morning,2,72,busy,2
227-RA,227-RA,other,1,4,free,1
227-RB,227-RB,afternoon,2,73,busy,2
227-RB,227-RB,morning,3,91,busy,2
227-RC,227-RC,afternoon,6,209,busy,3
227-RC,227-RC,morning,3,116,busy,2
227-RC,227-RC,other,1,35,normal,1
227-RC CDPC-KBS-KMT,227-RC,morning,1,46,normal,1
227-T,227-T,afternoon,2,70,busy,2
227-T,227-T,morning,4,140,busy,2
227-T,227-T,other,2,70,busy,2
227-T BEML5-RRG-CKT,227-T,afternoon,1,33,normal,1
227-T BEML5-RRG-CKT,227-T,morning,1,33,normal,1
227-U,227-U,afternoon,1,10,free,1
227-U,227-U,morning,3,154,busy,2
227-U,227-U,other,3,113,busy,2
227-VA,227-VA,morning,1,24,free,1
227-VA,227-VA,other,1,24,free,1
227-VA KBS-MCBC,227-VA,morning,1,45,normal,1
227-VB,227-VB,afternoon,2,84,busy,2
227-VB,227-VB,morning,3,157,busy,2
227-VB,227-VB,other,1,21,free,1
227-VB SBS-GDGD,227-VB,morning,1,58,normal,1
227-VC,227-VC,morning,2,83,busy,2
227-VC,227-VC,other,2,83,busy,2
227-W,227-W,afternoon,1,49,normal,1
227-W,227-W,morning,1,48,normal,1
227-Y,227-Y,afternoon,1,36,normal,1
227-Y,227-Y,morning,3,108,busy,2
227-Y,227-Y,other,2,72,busy,2
227-Z,227-Z,afternoon,1,41,normal,1
227-Z,227-Z,morning,2,112,busy,2
227-Z,227-Z,other,2,71,busy,2
227-Z SGH-KGR-D12G,227-Z,morning,1,41,normal,1
227-ZA,227-ZA,morning,1,52,normal,1
227-ZA,227-ZA,other,1,55,normal,1
227-ZA KMT-KGLHL,227-ZA,morning,1,56,normal,1
227-ZA KMT-KGLHL,227-ZA,other,1,56,normal,1
227-ZA KMT-KLR-TMP,227-ZA,morning,2,104,busy,2
227VA-KMT-MCBC,227VA-KMT-MCBC,afternoon,1,50,normal,1
228,228,afternoon,3,116,busy,2
228,228,morning,4,137,busy,2
228,228,other,3,94,busy,2
228-A,228-A,afternoon,5,189,busy,3
228-A,228-A,morning,8,312,busy,4
228-A,228-A,other,5,203,busy,3
228-A GNP-SCS,228-A,afternoon,1,17,free,1
228-B,228-B,afternoon,7,206,busy,3
228-B,228-B,morning,7,251,busy,3
228-B,228-B,other,4,117,busy,2
228-C,228-C,afternoon,1,41,normal,1
228-C,228-C,morning,3,123,busy,2
228-C,228-C,other,2,82,busy,2
228-C DKH-SBS,228-C,morning,1,46,normal,1
228-E,228-E,afternoon,2,73,busy,2
228-E,228-E,morning,2,84,busy,2
228-E,228-E,other,4,137,busy,2
228-E SBS-MGS-D12G,228-E,morning,1,28,free,1
228-E SBS-TPR,228-E,morning,1,47,normal,1
228-F,228-F,afternoon,1,46,normal,1
228-F,228-F,morning,2,92,busy,2
228-F,228-F,other,3,138,busy,2
228-G,228-G,afternoon,2,72,busy,2
228-G,228-G,morning,2,81,busy,2
228-G,228-G,other,1,9,free,1
228-G KCP-KBS,228-G,morning,1,41,normal,1
228-H,228-H,afternoon,1,43,normal,1
228-H,228-H,morning,1,43,normal,1
228-H,228-H,other,2,84,busy,2
228-H TPR-KMT-KBS,228-H,morning,2,77,busy,2
228-H TPR-KMT-KBS,228-H,other,1,9,free,1
228-J,228-J,afternoon,1,33,normal,1
228-J,228-J,morning,2,47,normal,1
228-K SBS-KMTFLY-BDD,228-K,afternoon,1,12,free,1
228-K SBS-KMTFLY-BDD,228-K,morning,1,62,busy,2
228-K SBS-KMTFLY-BDD,228-K,other,1,48,normal,1
229,229,afternoon,2,74,busy,2
229,229,morning,7,251,busy,3
229,229,other,5,156,busy,3
229-B,229-B,afternoon,3,82,busy,2
229-B,229-B,morning,5,155,busy,3
229-B,229-B,other,2,35,normal,1
229-B KBS-DVG,229-B,other,2,68,busy,2
229-D,229-D,afternoon,5,158,busy,3
